time,eccentricity,obliquity,perihelion,insolation,global_insolation
-12636,0.033405557,0.411379052,0.079186937,492.7978125,342.1409562
-12635,0.033208987,0.410124792,0.370574176,482.1773558,342.1387136
-12634,0.033059202,0.408817681,0.66331068,472.6562132,342.1370137
-12633,0.03282326,0.407485641,0.957053961,464.991891,342.1343517
-12632,0.032533278,0.406158971,1.251225964,459.7089538,342.1311061
-12631,0.032308339,0.404870434,1.545566598,456.9967092,342.1286085
-12630,0.031977692,0.403643422,1.841227947,457.0852408,342.1249686
-12629,0.031672161,0.402501976,2.138568867,459.7403924,342.1216386
-12628,0.031315506,0.401468816,2.43351095,464.6149847,342.1177919
-12627,0.030981841,0.40056027,2.731374358,471.2340683,342.1142328
-12626,0.030596402,0.399790106,3.029880658,478.9357384,342.110169
-12625,0.030204967,0.39917061,3.325833187,486.8563314,342.1060942
-12624,0.029785743,0.398705734,3.625688255,494.4095987,342.1017884
-12623,0.029410368,0.39839768,3.922393994,500.7346587,342.0979842
-12622,0.028926914,0.398245928,4.222127136,505.2919222,342.093156
-12621,0.028489529,0.39824493,4.519363924,507.6988634,342.0888569
-12620,0.028066841,0.398384747,4.817127855,507.8207422,342.0847648
-12619,0.027536987,0.398657718,5.11706117,505.5825343,342.0797217
-12618,0.027082733,0.399049949,5.413430606,501.5059879,342.0754748
-12617,0.026560193,0.399547977,5.710741371,495.9109027,342.0706771
-12616,0.026064587,0.400139461,6.010728434,489.412235,342.0662132
-12615,0.025512861,0.400809701,0.023276285,482.8091655,342.061343
-12614,0.024961286,0.401543129,0.321084888,476.6205564,342.0565785
-12613,0.024456906,0.402329209,0.620161812,471.4234211,342.0523129
-12612,0.023838618,0.403152183,0.91686739,467.8349048,342.0472031
-12611,0.023283963,0.40399935,1.21623638,465.982539,342.0427306
-12610,0.022741277,0.404859267,1.513101509,466.0915946,342.0384567
-12609,0.022120569,0.40571793,1.813789725,468.2042619,342.0336921
-12608,0.021541013,0.406562548,2.112741296,472.0213866,342.0293626
-12607,0.020975288,0.407382193,2.410030986,477.2100774,342.0252475
-12606,0.020349276,0.408162826,2.713304961,483.4809598,342.0208216
-12605,0.019779183,0.408890528,3.01220666,490.0742692,342.0169078
-12604,0.019119298,0.409554607,3.313175469,496.5662849,342.0125166
-12603,0.018567762,0.410142419,3.615816674,502.4208195,342.0089609
-12602,0.017920174,0.410642832,3.919961833,507.1003872,342.0049189
-12601,0.017260973,0.411047591,4.222297338,510.2290112,342.0009519
-12600,0.016706658,0.411347879,4.529153612,511.7860057,341.9977312
-12599,0.016009874,0.411535928,4.835466996,511.4645307,341.9938321
-12598,0.015387942,0.411609147,5.145760176,509.6151514,341.9904922
-12597,0.014753323,0.411561905,5.453725739,506.4651871,341.9872206
-12596,0.014093894,0.411391457,5.768739148,502.3220511,341.9839672
-12595,0.013451458,0.411098808,6.085343541,497.7158301,341.9809407
-12594,0.012786453,0.410684991,0.117950326,493.1369872,341.9779567
-12593,0.012141368,0.410153004,0.4414954,488.9074415,341.9752067
-12592,0.011521307,0.409514313,0.769258939,485.419157,341.9726976
-12591,0.010804169,0.408777741,1.09819228,483.0278308,341.9699597
-12590,0.010232439,0.407958371,1.43503222,481.6094274,341.967903
-12589,0.009595017,0.40707726,1.778028674,481.3546148,341.9657418
-12588,0.008971921,0.406154041,2.131555696,482.0629255,341.9637635
-12587,0.008408279,0.405212634,2.488642216,483.4238634,341.9620884
-12586,0.007883945,0.404280856,2.853364079,485.1579376,341.9606277
-12585,0.007390182,0.403380791,3.244769376,487.054968,341.9593381
-12584,0.006930297,0.402541142,3.622988098,488.4773047,341.9582121
-12583,0.006576364,0.401787313,4.030021107,489.4561926,341.9573947
-12582,0.006290408,0.401139419,4.443331163,489.6440534,341.9567655
-12581,0.006030165,0.400619807,4.863280011,488.9445328,341.9562173
-12580,0.005913183,0.400246838,5.294037336,487.5229441,341.9559784
-12579,0.005891164,0.400031472,5.719831062,485.5358182,341.955934
-12578,0.005916651,0.399984399,6.160239791,483.1418061,341.9559854
-12577,0.006092332,0.400109193,0.298202856,480.8577911,341.9563462
-12576,0.006272185,0.400402892,0.715547461,478.9529507,341.9567264
-12575,0.006621916,0.40085914,1.124921943,477.6800698,341.9574975
-12574,0.006961445,0.401464966,1.520777516,477.4217687,341.958286
-12573,0.007313534,0.402202082,1.907612898,478.2989058,341.9591454
-12572,0.007813247,0.40304811,2.277386105,480.1769847,341.960438
-12571,0.008217433,0.403976755,2.648093693,483.2093419,341.9615459
-12570,0.008693779,0.404957233,3.005701171,486.9610112,341.9629233
-12569,0.009161808,0.405960688,3.352837647,491.1340477,341.9643523
-12568,0.009635975,0.406954255,3.699622914,495.4002089,341.9658765
-12567,0.010140739,0.407905031,4.040792181,499.2986123,341.9675835
-12566,0.010531226,0.408785195,4.371830708,502.2908307,341.9689639
-12565,0.01105648,0.409566298,4.704042009,504.3227541,341.9709029
-12564,0.011460891,0.410223149,5.031141736,504.9133679,341.9724601
-12563,0.011855102,0.410737917,5.355230747,504.1169141,341.9740319
-12562,0.012269456,0.41109194,5.677498969,502.027416,341.9757414
-12561,0.012632656,0.411276917,5.994868556,498.8612027,341.9772881
-12560,0.012968822,0.411286961,0.035736514,494.8491455,341.97876
-12559,0.013272924,0.411119311,0.348002118,490.6456659,341.9801247
-12558,0.013561764,0.410779906,0.665614774,486.4801412,341.9814503
-12557,0.013853764,0.410276948,0.983302274,482.8302561,341.9828194
-12556,0.014033539,0.40962127,1.296360614,480.1753395,341.9836768
-12555,0.014242282,0.408834178,1.610317982,478.6026241,341.9846863
-12554,0.01445878,0.407935,1.925788749,478.2623537,341.985749
-12553,0.014515835,0.406948181,2.238841978,479.2638542,341.9860317
-12552,0.014660316,0.405905066,2.553653839,481.2660539,341.9867527
-12551,0.014724409,0.4048349,2.864715298,484.0505728,341.9870748
-12550,0.014748076,0.403770049,3.182196189,487.3408732,341.9871941
-12549,0.014746424,0.402745243,3.493392051,490.5376076,341.9871858
-12548,0.014710529,0.401788716,3.805262232,493.3203327,341.9870049
-12547,0.014632608,0.400930329,4.122091466,495.3478536,341.9866139
-12546,0.014527586,0.400196061,4.43208135,496.2541037,341.9860901
-12545,0.014326217,0.399606171,4.74685957,495.911156,341.9850964
-12544,0.014204475,0.399177265,5.059028146,494.4720032,341.9845024
-12543,0.013934106,0.398923143,5.373228439,491.8760696,341.9832012
-12542,0.013665743,0.398849786,5.686707092,488.56177,341.9819345
-12541,0.013410633,0.398959646,5.99719754,484.9202015,341.9807532
-12540,0.013073563,0.39925266,0.028610095,481.2461406,341.9792265
-12539,0.012715633,0.399718912,0.342922249,478.0245016,341.9776478
-12538,0.012332625,0.400347796,0.647620747,475.6977697,341.9760072
-12537,0.011948601,0.401124349,0.96486672,474.2865456,341.9744126
-12536,0.011488949,0.40202772,1.272880699,474.1822288,341.9725702
-12535,0.011013898,0.403034303,1.579680258,475.275155,341.9707422
-12534,0.010538213,0.404120515,1.891972223,477.4633586,341.968989
-12533,0.010031482,0.405256195,2.196831006,480.5414834,341.9672066
-12532,0.009441677,0.406416179,2.507374581,484.3060534,341.9652426
-12531,0.00892418,0.40757269,2.810213674,488.2391398,341.9636174
-12530,0.008336437,0.408696708,3.117845764,492.1699852,341.9618827
-12529,0.007703337,0.409764286,3.42642814,495.7174673,341.9601463
-12528,0.007116103,0.410752845,3.724702559,498.5857959,341.9586583
-12527,0.00644212,0.411638464,4.031819912,500.6835403,341.9570958
-12526,0.005826956,0.412405891,4.339516703,501.9824495,341.9558053
-12525,0.005095824,0.413037821,4.63787968,502.3626192,341.9544399
-12524,0.004428693,0.413521167,4.944570193,502.1445109,341.9533534
-12523,0.003751962,0.41384639,5.258113071,501.4135857,341.9524069
-12522,0.002974926,0.414006306,5.562957358,500.3520675,341.9515132
-12521,0.002294307,0.413994998,5.892937446,499.2518432,341.9509
-12520,0.001572326,0.413810551,6.214199832,498.2802656,341.9504227
-12519,0.000831637,0.413453921,0.411980165,497.4362333,341.9501182
-12518,0.000213183,0.412926344,1.614095127,496.957323,341.9500078
-12517,0.00070061,0.4122353,3.552512854,496.6626447,341.9500839
-12516,0.001439337,0.411390632,3.982152133,496.4888685,341.9503542
-12515,0.002166547,0.410402784,4.347723123,496.3068304,341.9508025
-12514,0.002960991,0.409289212,4.673680292,495.9603041,341.951499
-12513,0.003638638,0.408071056,4.977674928,495.1122952,341.9522637
-12512,0.004451581,0.406767297,5.287787019,493.83864,341.9533882
-12511,0.005185076,0.405405629,5.593152183,491.8514842,341.9545968
-12510,0.00587873,0.404012572,5.89761964,489.1901259,341.955909
-12509,0.006646941,0.402615373,6.196032106,486.0039369,341.9575542
-12508,0.007379851,0.401244871,0.216334628,482.3476126,341.9593121
-12507,0.008051168,0.399931436,0.523820328,478.5036022,341.9610834
-12506,0.008800481,0.39870245,0.817998504,474.8199365,341.9632425
-12505,0.009477306,0.397589882,1.123023602,471.5463537,341.9653579
-12504,0.010198322,0.396621475,1.426309285,468.9897883,341.9677838
-12503,0.010851582,0.395824442,1.724431731,467.4998814,341.9701353
-12502,0.011539281,0.395223785,2.024986356,467.1623258,341.9727685
-12501,0.01223242,0.39484185,2.327759609,468.1291358,341.9755862
-12500,0.012839262,0.394692231,2.623846591,470.3604314,341.9781881
-12499,0.013511725,0.39478849,2.925844321,473.7530755,341.9812186
-12498,0.014146913,0.395134983,3.22026569,477.9630294,341.9842232
-12497,0.014748355,0.395727575,3.521440106,482.8169395,341.9871955
-12496,0.015349762,0.396558561,3.816556216,487.7530208,341.9902914
-12495,0.01596316,0.397613553,4.109753726,492.4357505,341.9935766
-12494,0.016527647,0.398868061,4.409526915,496.4682267,341.9967136
-12493,0.017106059,0.400298723,4.700060436,499.4577127,342.0000412
-12492,0.017645972,0.401873623,4.992864536,501.1698166,342.0032507
-12491,0.018241552,0.403556634,5.286940821,501.5284411,342.0069069
-12490,0.018754891,0.405313141,5.576310662,500.4886126,342.0101556
-12489,0.019277311,0.407102628,5.866235044,498.2411667,342.0135545
-12488,0.019876503,0.408882991,6.154990658,495.0832046,342.017568
-12487,0.020340268,0.41061573,0.159507844,491.3553998,342.0207588
-12486,0.020886018,0.412259087,0.446950319,487.4897066,342.0246081
-12485,0.021413648,0.413773618,0.730563189,483.9964202,342.0284266
-12484,0.02191183,0.415126606,1.017154641,481.2122514,342.0321195
-12483,0.022416366,0.416281372,1.301925007,479.5544491,342.0359462
-12482,0.022909715,0.417210686,1.582429414,479.2887876,342.0397724
-12481,0.023413147,0.417892196,1.868874665,480.5440453,342.0437628
-12480,0.023894664,0.418305613,2.149918302,483.338359,342.0476609
-12479,0.024336402,0.418439078,2.433074193,487.5993816,342.0513067
-12478,0.02485289,0.418290047,2.71536344,492.9597701,342.0556544
-12477,0.0253064,0.417856052,2.999005076,499.1477146,342.0595474
-12476,0.025704388,0.417146434,3.281685872,505.5632937,342.0630218
-12475,0.02623509,0.416177394,3.564701879,511.7043245,342.0677394
-12474,0.02660642,0.414969163,3.849198855,516.9124532,342.0710978
-12473,0.027047635,0.41354731,4.134226879,520.6843149,342.0751496
-12472,0.027461692,0.411946136,4.418435916,522.4756514,342.0790128
-12471,0.027851394,0.410198351,4.70538256,521.975247,342.0827025
-12470,0.028247043,0.408346185,4.993229369,519.0330688,342.0865019
-12469,0.028597293,0.406431446,5.280425569,513.6869179,342.0899101
-12468,0.028953591,0.404495621,5.570105691,506.229469,342.0934203
-12467,0.029337938,0.402587127,5.860746378,497.157247,342.0972557
-12466,0.02959026,0.400753043,6.151987471,487.0675626,342.0998013
-12465,0.029958714,0.399033195,0.160659506,476.7530593,342.1035576
-12464,0.030247906,0.397474032,0.453933408,466.9376282,342.1065386
-12463,0.030497503,0.396114535,0.748204955,458.3914225,342.1091345
-12462,0.030770163,0.394984059,1.042466375,451.7282221,342.1119947
-12461,0.031023893,0.394112753,1.336137565,447.4567879,342.1146792
-12460,0.031221362,0.393520957,1.634475037,445.913322,342.1167838
-12459,0.031409608,0.393214675,1.927164078,447.1696358,342.1188026
-12458,0.03159606,0.393200271,2.223709495,451.1609956,342.1208141
-12457,0.031745277,0.393472069,2.520053028,457.6015136,342.1224326
-12456,0.031849498,0.394013912,2.813963814,465.9203537,342.1235675
-12455,0.031924135,0.394810908,3.109507483,475.5558319,342.1243825
-12454,0.03205033,0.395837113,3.403366856,485.6621739,342.125765
-12453,0.032021849,0.397060441,3.69711588,495.4215174,342.1254525
-12452,0.03205284,0.398452597,3.990286639,504.095224,342.1257925
-12451,0.032046885,0.399977799,4.280866239,510.9291712,342.1257272
-12450,0.031966558,0.401594724,4.573474384,515.4269532,342.1248467
-12449,0.03189614,0.403270783,4.863086589,517.3361044,342.1240766
-12448,0.031765758,0.404964776,5.150572991,516.6036885,342.1226553
-12447,0.031645142,0.406638062,5.44093642,513.4372482,342.1213456
-12446,0.031440187,0.408256395,5.726148597,508.351274,342.1191317
-12445,0.031218015,0.409786542,6.012028071,501.8927922,342.116748
-12444,0.031012719,0.41119477,0.014376993,494.761879,342.1145605
-12443,0.030716196,0.412458335,0.297080817,487.7469871,342.1114265
-12442,0.03038259,0.413553285,0.580789651,481.4190101,342.1079367
-12441,0.030119889,0.414459477,0.860686531,476.3787837,342.1052155
-12440,0.029710037,0.41516358,1.142696381,473.0586637,342.1010173
-12439,0.029341018,0.415655661,1.421433021,471.6558867,342.0972867
-12438,0.028951987,0.415926619,1.699120863,472.2374832,342.0934044
-12437,0.028506166,0.415977658,1.976567496,474.7484079,342.0890193
-12436,0.028097355,0.415808779,2.253482952,478.8565158,342.0850581
-12435,0.027575691,0.415423945,2.526246558,484.2105895,342.0800868
-12434,0.027161827,0.414834323,2.801229955,490.3190694,342.0762092
-12433,0.026655772,0.414053004,3.07368817,496.6458786,342.0715477
-12432,0.026124785,0.413093918,3.344003669,502.5971227,342.066751
-12431,0.025673387,0.411980447,3.614081375,507.7559977,342.0627493
-12430,0.025170683,0.410734907,3.882781968,511.6375275,342.058375
-12429,0.024622214,0.409381227,4.149729083,513.8977091,342.0537013
-12428,0.024194191,0.407952243,4.414553361,514.5179919,342.0501257
-12427,0.023678896,0.40647811,4.678591287,513.3002841,342.0459043
-12426,0.023219092,0.404989819,4.942175057,510.4695582,342.0422144
-12425,0.022770053,0.403523373,5.200914966,506.2362437,342.0386808
-12424,0.022359841,0.402112273,5.46082038,500.8871846,342.0355132
-12423,0.021961918,0.40078616,5.719874327,494.7597096,342.0324955
-12422,0.021613847,0.399578765,5.973184382,488.3553317,342.0299004
-12421,0.021280051,0.398516433,6.229697727,481.8603115,342.0274507
-12420,0.021066403,0.397624687,0.19887928,475.7621487,342.0259028
-12419,0.020790087,0.396926877,0.451277069,470.3043718,342.0239241
-12418,0.020656076,0.396441788,0.701295174,465.7292069,342.0229738
-12417,0.020585681,0.396181947,0.951814711,462.2012584,342.0224772
-12416,0.020486503,0.396160579,1.20152893,459.9812022,342.0217803
-12415,0.020542053,0.396378706,1.450404,459.0134157,342.0221702
-12414,0.020630582,0.396835618,1.697728233,459.4476361,342.0227938
-12413,0.020743269,0.397523605,1.950164866,461.326493,342.0235914
-12412,0.020957667,0.398425879,2.196922246,464.4757049,342.025121
-12411,0.02122113,0.399518092,2.447540285,468.9149507,342.0270223
-12410,0.021515819,0.400774629,2.701102597,474.5153693,342.029177
-12409,0.021885751,0.402158728,2.951051763,480.9098777,342.0319241
-12408,0.022263413,0.40363306,3.205389288,487.9841323,342.0347769
-12407,0.022766058,0.405158244,3.460976394,495.3453552,342.0386497
-12406,0.02320361,0.406690461,3.716813716,502.5339876,342.0420914
-12405,0.023715548,0.408189381,3.974030116,509.1906832,342.0462016
-12404,0.024328574,0.409615707,4.233024772,514.9413211,342.0512415
-12403,0.024822928,0.410928488,4.493309906,519.1739933,342.0553997
-12402,0.025444368,0.412094128,4.755338312,521.7741364,342.0607457
-12401,0.026049793,0.413081053,5.016284204,522.3760453,342.0660813
-12400,0.026637091,0.413858724,5.282648285,520.8199543,342.0713773
-12399,0.027240988,0.414406633,5.547471359,517.2548524,342.0769463
-12398,0.027860798,0.414705768,5.812830445,511.8732222,342.0827922
-12397,0.02845108,0.414744294,6.083971775,504.8688456,342.0884822
-12396,0.029057464,0.414518365,0.068500418,496.9922182,342.0944519
-12395,0.029601967,0.414030998,0.340324371,488.6212409,342.0999199
-12394,0.030236833,0.413290655,0.613255145,480.4150112,342.1064239
-12393,0.030752216,0.412317128,0.887122416,473.0869146,342.1118056
-12392,0.0312845,0.411132664,1.162821392,467.1038206,342.1174596
-12391,0.031854579,0.409768778,1.43973315,462.8996276,342.1236229
-12390,0.032324351,0.408263688,1.717961797,460.92024,342.1287857
-12389,0.03281583,0.406658451,1.999169487,461.2268172,342.1342682
-12388,0.033283528,0.404997356,2.27820142,463.7702665,342.1395625
-12387,0.033731789,0.403331587,2.56245795,468.4700129,342.1447073
-12386,0.034141801,0.401707864,2.846007371,474.8199872,342.1494736
-12385,0.03451656,0.400176296,3.129741009,482.2656081,342.1538806
-12384,0.034909631,0.398785327,3.416490199,490.2334402,342.1585549
-12383,0.035253889,0.397577048,3.703648293,497.886954,342.1626923
-12382,0.035518967,0.396589146,3.990069091,504.4105737,342.1659059
-12381,0.035879744,0.395857905,4.279079135,509.348341,342.1703184
-12380,0.036118212,0.395404005,4.567242474,511.9285067,342.1732597
-12379,0.036352993,0.395246123,4.856338156,511.9706389,342.1761745
-12378,0.036596172,0.395393719,5.144597593,509.4401889,342.1792136
-12377,0.036814895,0.395841674,5.433184246,504.5006829,342.1819645
-12376,0.036957922,0.396581403,5.722376879,497.5540769,342.1837722
-12375,0.037159701,0.39759312,6.008619672,489.4262408,342.1863345
-12374,0.037274721,0.398843478,0.013219188,480.6651615,342.1878013
-12373,0.037430047,0.400298627,0.29965415,472.1900476,342.1897894
-12372,0.037508963,0.401915214,0.5844965,464.7904132,342.1908027
-12371,0.03759523,0.403642774,0.868511566,459.083063,342.1919128
-12370,0.037724826,0.405434753,1.1527429,455.5409644,342.1935852
-12369,0.037706249,0.407239381,1.434236898,454.7313232,342.1933451
-12368,0.037795034,0.409005649,1.715730877,456.551293,342.1944937
-12367,0.037841524,0.410689081,1.995829294,461.1126182,342.1950962
-12366,0.037814797,0.412246516,2.275646695,468.2130215,342.1947497
-12365,0.037851348,0.413635966,2.554161827,477.3002301,342.1952236
-12364,0.037842623,0.414827067,2.830969523,487.8408456,342.1951105
-12363,0.037821668,0.415788914,3.110116341,499.2248871,342.1948388
-12362,0.037801175,0.416497653,3.385320929,510.4048031,342.1945733
-12361,0.03774669,0.416938265,3.661878537,520.7238378,342.193868
-12360,0.037733935,0.417100343,3.938925632,529.3683216,342.193703
-12359,0.037658366,0.416975955,4.214233732,535.5076284,342.1927268
-12358,0.037559908,0.416573414,4.490513093,538.7121584,342.1914579
-12357,0.037578926,0.415899651,4.766801535,538.809627,342.1917028
-12356,0.037417617,0.414970095,5.043721065,535.4587712,342.18963
-12355,0.037364259,0.41380978,5.320766116,529.1878128,342.1889463
-12354,0.037289826,0.412444589,5.597221229,520.3599335,342.1879943
-12353,0.037177063,0.410906302,5.876455811,509.5395891,342.1865556
-12352,0.037068164,0.409234592,6.155234732,497.6508774,342.1851704
-12351,0.03696411,0.407463931,0.149503158,485.5716945,342.1838506
-12350,0.036842106,0.405636566,0.432248998,473.9094729,342.1823079
-12349,0.036705894,0.403796832,0.711526201,463.7327938,342.1805915
-12348,0.036544734,0.401982233,0.993578893,455.4867838,342.1785691
-12347,0.036429736,0.400236153,1.276584782,449.6553936,342.1771314
-12346,0.036242699,0.398599864,1.55949226,446.639411,342.1748028
-12345,0.036049827,0.39710606,1.843795009,446.464804,342.1724142
-12344,0.035900581,0.395790632,2.128047849,448.9876435,342.1705747
-12343,0.035671685,0.394685038,2.413071475,454.0286423,342.1677683
-12342,0.035451585,0.393810485,2.69994314,461.0890114,342.1650867
-12341,0.035226015,0.393188866,2.983795752,469.4351596,342.1623558
-12340,0.034982556,0.392835038,3.271533804,478.5802034,342.1594279
-12339,0.034706038,0.392755889,3.557770365,487.5795657,342.1561272
-12338,0.03442373,0.392955008,3.842999729,495.7186549,342.1527845
-12337,0.034122007,0.393431749,4.129475262,502.3993189,342.1492421
-12336,0.033839597,0.394173078,4.415669628,507.0948128,342.1459549
-12335,0.033436242,0.395167359,4.699885435,509.3637173,342.1413074
-12334,0.033157672,0.396394231,4.984370795,509.3847514,342.1381304
-12333,0.032772006,0.397827448,5.268430067,507.0712138,342.1337759
-12332,0.032364646,0.399437731,5.550503258,502.9037284,342.1292321
-12331,0.032007865,0.401194833,5.832211261,497.4155236,342.1252992
-12330,0.031594738,0.403059117,6.111395615,491.2111861,342.1207998
-12329,0.031159406,0.404996456,0.108742745,484.8587793,342.1161221
-12328,0.030740232,0.406967582,0.384412347,479.1568552,342.1116794
-12327,0.030299843,0.408931505,0.66005327,474.4970131,342.107077
-12326,0.029853622,0.410849071,0.935576104,471.3154624,342.1024815
-12325,0.029383215,0.412683835,1.206108852,469.9879954,342.0977109
-12324,0.028906896,0.414393806,1.477064666,470.5341045,342.0929578
-12323,0.028489828,0.415944963,1.746274715,472.9006994,342.0888599
-12322,0.027947991,0.417304568,2.01256141,477.0804862,342.0836252
-12321,0.0275042,0.418439696,2.277640187,482.5806134,342.0794128
-12320,0.027072145,0.419325232,2.541143007,489.1069222,342.0753767
-12319,0.026539142,0.419940837,2.802542246,496.2390981,342.0704858
-12318,0.026132593,0.420267085,3.063107921,503.4165581,342.0668208
-12317,0.02567631,0.420291562,3.319375781,510.1148073,342.0627749
-12316,0.0252447,0.420009748,3.578792749,516.0522171,342.0590136
-12315,0.02482853,0.419415242,3.83263941,520.6158811,342.0554473
-12314,0.02443769,0.418514466,4.086299424,523.6412769,342.0521521
-12313,0.024070938,0.417317006,4.341538538,524.9303987,342.0491077
-12312,0.023742306,0.415835573,4.592426234,524.3401625,342.0464189
-12311,0.023381221,0.414094326,4.845232017,521.867312,342.0435072
-12310,0.023193455,0.412125903,5.097075696,517.8275501,342.0420108
-12309,0.022898556,0.409959788,5.349425708,512.146829,342.039685
-12308,0.022710822,0.407645703,5.601459729,505.3284584,342.0382199
-12307,0.022628802,0.405232553,5.853629019,497.6729412,342.0375836
-12306,0.022492539,0.402772417,6.108568115,489.4237478,342.0365315
-12305,0.022444296,0.400327651,0.079964936,481.1033685,342.0361606
-12304,0.022496893,0.397961486,0.333487728,473.0865576,342.036565
-12303,0.022507654,0.395731306,0.593673394,465.6329537,342.0366479
-12302,0.022635263,0.39370459,0.850928234,459.2261772,342.0376336
-12301,0.022745539,0.391935965,1.110642944,454.149153,342.0384899
-12300,0.022951827,0.390477499,1.374161293,450.5804224,342.0401029
-12299,0.023161071,0.389378397,1.638235069,448.8265186,342.0417539
-12298,0.023377642,0.388672181,1.902611922,448.9771914,342.0434786
-12297,0.023707561,0.388381562,2.17225781,451.0063782,342.0461368
-12296,0.02398886,0.38852741,2.439983956,454.914683,342.0484327
-12295,0.024301284,0.38910535,2.712171896,460.5362166,342.0510144
-12294,0.024685816,0.390101997,2.982552224,467.4642878,342.054238
-12293,0.025043313,0.391497605,3.256742732,475.4640461,342.0572804
-12292,0.02539333,0.393251859,3.531360457,483.9535423,342.0603017
-12291,0.025816078,0.395315886,3.804289167,492.3852175,342.0640067
-12290,0.026178075,0.397638335,4.080843542,500.2507031,342.067228
-12289,0.026586893,0.400152004,4.357270956,506.9947535,342.07092
-12288,0.026944517,0.402788051,4.631640729,512.0744922,342.0741967
-12287,0.027351675,0.405480841,4.908928171,515.2771435,342.0779806
-12286,0.027725668,0.408152574,5.186143556,516.3102597,342.0815065
-12285,0.028053522,0.41073646,5.461299565,515.2204388,342.0846368
-12284,0.028441238,0.413169081,5.739248545,512.1956433,342.0883863
-12283,0.028773863,0.4153846,6.015175929,507.6052329,342.0916442
-12282,0.029069559,0.417331221,0.009901761,501.8738181,342.0945722
-12281,0.029376359,0.418967923,0.286399968,495.6851138,342.0976419
-12280,0.029681902,0.42025066,0.562942158,489.5803297,342.1007312
-12279,0.029886004,0.421156232,0.84296422,484.1403946,342.1028127
-12278,0.030138814,0.421669444,1.118689876,479.9500782,342.1054107
-12277,0.03032369,0.421778122,1.398030966,477.3448993,342.1073245
-12276,0.030499216,0.421484745,1.678366295,476.5896792,342.1091524
-12275,0.030617737,0.42080513,1.957316999,477.7967433,342.1103926
-12274,0.030710383,0.419752012,2.237982673,480.8354068,342.1113654
-12273,0.030833798,0.418358864,2.521277656,485.4455151,342.1126659
-12272,0.03079565,0.416664433,2.802811857,491.1967091,342.1122633
-12271,0.03083981,0.414710599,3.087993854,497.5448869,342.1127294
-12270,0.030821439,0.41255159,3.372355048,503.7720242,342.1125354
-12269,0.030720408,0.410247432,3.660216844,509.2906814,342.1114708
-12268,0.030647425,0.407854962,3.948061025,513.3908507,342.110704
-12267,0.030531956,0.405444119,4.236225884,515.544691,342.1094945
-12266,0.030359842,0.403078489,4.52875801,515.4147047,342.1077001
-12265,0.030210196,0.400817432,4.819758753,512.8665119,342.1061482
-12264,0.02995289,0.398725617,5.111994636,507.9156027,342.1034979
-12263,0.02979385,0.396856741,5.406951198,501.0451865,342.1018711
-12262,0.029484443,0.395254058,5.7008535,492.6345212,342.0987311
-12261,0.029197848,0.393961454,5.995830634,483.4629813,342.0958519
-12260,0.028941716,0.393006729,0.00826799,474.2402831,342.0933026
-12259,0.028571284,0.392405616,0.303884197,465.7129044,342.0896555
-12258,0.028211615,0.392169415,0.600383722,458.5352077,342.0861595
-12257,0.027893572,0.392292585,0.893555003,453.2816895,342.083105
-12256,0.0274719,0.392759162,1.190898151,450.2967153,342.0791088
-12255,0.027081696,0.39354705,1.484028151,449.7960105,342.0754652
-12254,0.026657288,0.394623382,1.776395437,451.7814877,342.0715615
-12253,0.026235901,0.395945594,2.069443789,456.062932,342.0677467
-12252,0.025799787,0.39747332,2.360843791,462.3161694,342.0638628
-12251,0.025287802,0.399154977,2.649235915,470.0523584,342.0593863
-12250,0.024878028,0.400940403,2.938879666,478.7006052,342.0558684
-12249,0.024367779,0.402780732,3.225540641,487.6170615,342.0515683
-12248,0.023861378,0.404627102,3.51202298,496.1968514,342.0473888
-12247,0.023396617,0.406430225,3.796033584,503.8372232,342.0436304
-12246,0.022902177,0.408150525,4.079094635,510.0676647,342.0397133
-12245,0.022372021,0.409746807,4.363308077,514.5284597,342.0356064
-12244,0.021896968,0.411187516,4.64098174,517.0626231,342.0320081
-12243,0.021399239,0.412444756,4.922533944,517.627139,342.028321
-12242,0.020887437,0.413496756,5.201753333,516.3408946,342.0246183
-12241,0.020389931,0.414327307,5.477013313,513.5440779,342.0211049
-12240,0.019878287,0.414927624,5.755330655,509.4902715,342.0175802
-12239,0.019422933,0.415290688,6.030821431,504.7108155,342.0145186
-12238,0.018863883,0.415417184,0.022389476,499.5718942,342.010857
-12237,0.01841049,0.415309796,0.297198364,494.4969158,342.0079661
-12236,0.017933361,0.414976132,0.571116925,489.8565913,342.0049998
-12235,0.017412699,0.41442698,0.845316715,485.9576476,342.0018518
-12234,0.016958618,0.413675827,1.119503146,482.9350934,341.9991821
-12233,0.01648979,0.412740913,1.389758585,480.9677529,341.9964998
-12232,0.016020401,0.411641617,1.668537829,480.0296214,341.9938897
-12231,0.015548444,0.41040224,1.937674539,480.0589321,341.9913414
-12230,0.015100368,0.409048038,2.211916179,480.9097435,341.9889926
-12229,0.014659989,0.407608404,2.488821574,482.4199399,341.9867511
-12228,0.014193057,0.406111763,2.760630159,484.2725318,341.9844469
-12227,0.013728484,0.404590068,3.035948118,486.2809886,341.9822284
-12226,0.013359204,0.403074587,3.313543466,488.1896404,341.9805177
-12225,0.012846781,0.401598381,3.588381961,489.6737462,341.9782212
-12224,0.0124528,0.400192553,3.866246892,490.6805599,341.9765166
